sentence,verb,verb_idx,label
טרם ויעט תאומים כדימיהון בדמיון תאומים,תאומים,5,0
זיהר על נופך יהודה כאריה,זיהר,0,1
זיהר על נופך יהודה כאריה,על,1,0
זיהר על נופך יהודה כאריה,נופך,2,0
זיהר על נופך יהודה כאריה,יהודה,3,0
עד לא זע כסרטן ברבץ מעינות מים,עד,0,0
עד לא זע כסרטן ברבץ מעינות מים,לא,1,0
עד לא זע כסרטן ברבץ מעינות מים,זע,2,0
עד לא זע כסרטן ברבץ מעינות מים,מים,6,0
זר ליששכר בגזרת ספיר,זר,0,0
עד לא זמם חנות כארי באוהלי ים,עד,0,0
עד לא זמם חנות כארי באוהלי ים,לא,1,0
עד לא זמם חנות כארי באוהלי ים,באוהלי,5,1
עד לא זמם חנות כארי באוהלי ים,ים,6,1
חתם ביהלום זבולון לעטרת,חתם,0,0
טרם חן לחוף ים כבתולה בעדי,חן,1,0
טרם חן לחוף ים כבתולה בעדי,לחוף,2,0
טרם חן לחוף ים כבתולה בעדי,ים,3,0
טרם חן לחוף ים כבתולה בעדי,בעדי,5,0
חרת על לשם דן על דיגלו,על,1,0
חרת על לשם דן על דיגלו,על,4,0
חרת על לשם דן על דיגלו,דיגלו,5,1
טרם חש נזר בטן לפעמו במאזנים,נזר,2,0
טרם חש נזר בטן לפעמו במאזנים,בטן,3,0
טרם חש נזר בטן לפעמו במאזנים,במאזנים,5,1
טיכס על שבו שם נפתלי,על,1,0
טיכס על שבו שם נפתלי,שבו,2,0
טיכס על שבו שם נפתלי,שם,3,0
עד לא טר טס כעקרב גבול ים ודרום טבע באחלמה גד טורף זרוע,עד,0,0
עד לא טר טס כעקרב גבול ים ודרום טבע באחלמה גד טורף זרוע,לא,1,0
עד לא טר טס כעקרב גבול ים ודרום טבע באחלמה גד טורף זרוע,טס,3,0
עד לא טר טס כעקרב גבול ים ודרום טבע באחלמה גד טורף זרוע,גבול,5,0
עד לא טר טס כעקרב גבול ים ודרום טבע באחלמה גד טורף זרוע,ים,6,0
עד לא טר טס כעקרב גבול ים ודרום טבע באחלמה גד טורף זרוע,באחלמה,9,1
עד לא טר טס כעקרב גבול ים ודרום טבע באחלמה גד טורף זרוע,גד,10,1
עד לא טר טס כעקרב גבול ים ודרום טבע באחלמה גד טורף זרוע,טורף,11,1
עד לא טר טס כעקרב גבול ים ודרום טבע באחלמה גד טורף זרוע,זרוע,12,1
עד לא טפיו מלאו יד בקשת ייפה בתרשיש אשר למעדניו,עד,0,0
עד לא טפיו מלאו יד בקשת ייפה בתרשיש אשר למעדניו,לא,1,0
עד לא טפיו מלאו יד בקשת ייפה בתרשיש אשר למעדניו,טפיו,2,0
עד לא טפיו מלאו יד בקשת ייפה בתרשיש אשר למעדניו,מלאו,3,0
עד לא טפיו מלאו יד בקשת ייפה בתרשיש אשר למעדניו,יד,4,0
עד לא טפיו מלאו יד בקשת ייפה בתרשיש אשר למעדניו,בקשת,5,1
עד לא טפיו מלאו יד בקשת ייפה בתרשיש אשר למעדניו,ייפה,6,0
עד לא טפיו מלאו יד בקשת ייפה בתרשיש אשר למעדניו,אשר,8,0
טרם יובל גדי שיי משמנה יוסף עיטר על שמשות שוהם טרם יורבץ תהום כדלי לארצו,גדי,2,0
טרם יובל גדי שיי משמנה יוסף עיטר על שמשות שוהם טרם יורבץ תהום כדלי לארצו,שיי,3,0
טרם יובל גדי שיי משמנה יוסף עיטר על שמשות שוהם טרם יורבץ תהום כדלי לארצו,יוסף,5,0
טרם יובל גדי שיי משמנה יוסף עיטר על שמשות שוהם טרם יורבץ תהום כדלי לארצו,עיטר,6,0
טרם יובל גדי שיי משמנה יוסף עיטר על שמשות שוהם טרם יורבץ תהום כדלי לארצו,על,7,0
טרם יובל גדי שיי משמנה יוסף עיטר על שמשות שוהם טרם יורבץ תהום כדלי לארצו,שמשות,8,0
טרם יובל גדי שיי משמנה יוסף עיטר על שמשות שוהם טרם יורבץ תהום כדלי לארצו,שוהם,9,0
טרם יובל גדי שיי משמנה יוסף עיטר על שמשות שוהם טרם יורבץ תהום כדלי לארצו,תהום,12,0
כתר שת בישפה לשם בנימין,כתר,0,0
כתר שת בישפה לשם בנימין,שת,1,0
עד לא כתפיו חן צור בשער דגים,עד,0,0
עד לא כתפיו חן צור בשער דגים,לא,1,0
עד לא כתפיו חן צור בשער דגים,כתפיו,2,0
עד לא כתפיו חן צור בשער דגים,חן,3,1
עד לא כתפיו חן צור בשער דגים,צור,4,0
עד לא כתפיו חן צור בשער דגים,בשער,5,1
עד לא כתפיו חן צור בשער דגים,דגים,6,1
כילל על חושן שמות שיבטי תם,על,1,0
כילל על חושן שמות שיבטי תם,שמות,3,0
כילל על חושן שמות שיבטי תם,תם,5,0
עד לא כתב שם שת בציץ חבור נזר,עד,0,0
עד לא כתב שם שת בציץ חבור נזר,לא,1,0
עד לא כתב שם שת בציץ חבור נזר,כתב,2,0
עד לא כתב שם שת בציץ חבור נזר,שם,3,0
עד לא כתב שם שת בציץ חבור נזר,שת,4,0
עד לא כתב שם שת בציץ חבור נזר,בציץ,5,0
עד לא כתב שם שת בציץ חבור נזר,נזר,7,0
לבש שמונה בטבלו וקידש,לבש,0,0
טרם לשכן רץ והקטיר והיטיב לחביתים ונסך היגיש עם נתח,לשכן,1,0
טרם לשכן רץ והקטיר והיטיב לחביתים ונסך היגיש עם נתח,רץ,2,0
טרם לשכן רץ והקטיר והיטיב לחביתים ונסך היגיש עם נתח,עם,8,0
טרם לפרווה בא וטבל וקידש,בא,2,0
מיהר ופשט וקידש יד ורגל,יד,3,0
עד לא מול פר יכוון פניו,עד,0,0
עד לא מול פר יכוון פניו,לא,1,0
עד לא מול פר יכוון פניו,מול,2,0
עד לא מול פר יכוון פניו,פר,3,0
עד לא מול פר יכוון פניו,פניו,5,0
מעמדו שם בין האולם למזבח,שם,1,0
מעמדו שם בין האולם למזבח,בין,2,0
עד לא מסמך יד שם ווידוי פה,עד,0,0
עד לא מסמך יד שם ווידוי פה,לא,1,0
עד לא מסמך יד שם ווידוי פה,יד,3,0
עד לא מסמך יד שם ווידוי פה,שם,4,0
עד לא מסמך יד שם ווידוי פה,פה,6,0
נתיב שער איתון גש צפון מזבח,נתיב,0,0
נתיב שער איתון גש צפון מזבח,שער,1,0
נתיב שער איתון גש צפון מזבח,צפון,4,0
טרם נתן לחש על שני שעירים,נתן,1,0
טרם נתן לחש על שני שעירים,לחש,2,0
טרם נתן לחש על שני שעירים,על,3,0
טרם נתן לחש על שני שעירים,שני,4,0
נתאם בתוך ראש בית אב סגן,בתוך,1,0
נתאם בתוך ראש בית אב סגן,ראש,2,0
נתאם בתוך ראש בית אב סגן,בית,3,0
נתאם בתוך ראש בית אב סגן,אב,4,0
טרם נתן פור קול הרים דשן,נתן,1,0
טרם נתן פור קול הרים דשן,קול,3,0
טרם נתן פור קול הרים דשן,הרים,4,0
שמאול בעלותו ראש בית אב יען,ראש,2,0
שמאול בעלותו ראש בית אב יען,בית,3,0
שמאול בעלותו ראש בית אב יען,אב,4,0
שמאול בעלותו ראש בית אב יען,יען,5,0
עד לא שח בקול חטאת לשם,עד,0,0
עד לא שח בקול חטאת לשם,לא,1,0
עד לא שח בקול חטאת לשם,בקול,3,0
עד לא שח בקול חטאת לשם,חטאת,4,0
שם לדרך פעמיו אל פר שיבטו,שם,0,0
שם לדרך פעמיו אל פר שיבטו,לדרך,1,0
שם לדרך פעמיו אל פר שיבטו,פעמיו,2,0
שם לדרך פעמיו אל פר שיבטו,אל,3,0
שם לדרך פעמיו אל פר שיבטו,פר,4,0
עד לא שיח יעטוף שם ווידויו,עד,0,0
עד לא שיח יעטוף שם ווידויו,לא,1,0
עד לא שיח יעטוף שם ווידויו,שם,4,0
עץ לשחוט פר והמריס דם בכלי,עץ,0,0
עץ לשחוט פר והמריס דם בכלי,פר,2,0
עץ לשחוט פר והמריס דם בכלי,דם,4,0
עץ לשחוט פר והמריס דם בכלי,בכלי,5,0
טרם עמס כף ומחתה בימין,כף,2,0
טרם עמס כף ומחתה בימין,בימין,4,0
עלץ לבא לבין בדי קודש,עלץ,0,0
עלץ לבא לבין בדי קודש,בדי,3,0
עלץ לבא לבין בדי קודש,קודש,4,0
טרם עישן רקח בשתיית אבן,רקח,2,0
טרם עישן רקח בשתיית אבן,אבן,4,0
פלל פה הקצר בבית החיצון,פה,1,0
פלל פה הקצר בבית החיצון,בבית,3,0
עד לא פנה להצליף דם פר,עד,0,0
עד לא פנה להצליף דם פר,לא,1,0
עד לא פנה להצליף דם פר,דם,4,0
עד לא פנה להצליף דם פר,פר,5,0
פנה לשחוט שעיר עם והיזה,שעיר,2,0
פנה לשחוט שעיר עם והיזה,עם,3,0
עד לא פעמים שבע ואחת הצליף,עד,0,0
עד לא פעמים שבע ואחת הצליף,לא,1,0
עד לא פעמים שבע ואחת הצליף,פעמים,2,0
עד לא פעמים שבע ואחת הצליף,שבע,3,0
צהל כגמרו תוכן הזיות,צהל,0,0
צהל כגמרו תוכן הזיות,תוכן,2,0
טרם צליפת שבע שם לטוהר מזבח,שבע,2,0
טרם צליפת שבע שם לטוהר מזבח,שם,3,0
צעד לבוא אצל שעיר צוק,צעד,0,0
צעד לבוא אצל שעיר צוק,לבוא,1,0
צעד לבוא אצל שעיר צוק,שעיר,3,0
עד לא צהל נים בוידוי בעד עם,עד,0,0
עד לא צהל נים בוידוי בעד עם,לא,1,0
עד לא צהל נים בוידוי בעד עם,צהל,2,0
עד לא צהל נים בוידוי בעד עם,בעד,5,0
עד לא צהל נים בוידוי בעד עם,עם,6,0
קשר שני בקרן משתלח,קשר,0,0
קשר שני בקרן משתלח,שני,1,0
קשר שני בקרן משתלח,בקרן,2,0
עד לא יקרב לצוק ביד איש עתי,עד,0,0
עד לא יקרב לצוק ביד איש עתי,לא,1,0
עד לא יקרב לצוק ביד איש עתי,ביד,4,0
עד לא יקרב לצוק ביד איש עתי,איש,5,0
קרע איברים והקטיר,קרע,0,0
עד לא קורא בספר ובירך שמונה,עד,0,0
עד לא קורא בספר ובירך שמונה,לא,1,0
עד לא קורא בספר ובירך שמונה,קורא,2,0
עד לא קורא בספר ובירך שמונה,בספר,3,0
עד לא רץ וטבל וסיפג וקידש,עד,0,0
עד לא רץ וטבל וסיפג וקידש,לא,1,0
עד לא רץ וטבל וסיפג וקידש,רץ,2,0
רגל ויד קידש ועש מוספי יום,רגל,0,0
רגל ויד קידש ועש מוספי יום,ויד,1,0
רגל ויד קידש ועש מוספי יום,יום,5,0
עד לא רחץ בטוהר וקידש כדוברו,עד,0,0
עד לא רחץ בטוהר וקידש כדוברו,לא,1,0
שב עוד וטבל וסיפג וקידש,עוד,1,0
עד לא שיכן ניכנס והוציא כף ומחתה,עד,0,0
עד לא שיכן ניכנס והוציא כף ומחתה,לא,1,0
עד לא שיכן ניכנס והוציא כף ומחתה,והוציא,4,0
עד לא שיכן ניכנס והוציא כף ומחתה,כף,5,0
שלהב בנירות וקידש שאירו,שאירו,3,0
עד לא שילומו קידושי עשר,עד,0,0
עד לא שילומו קידושי עשר,לא,1,0
עד לא שילומו קידושי עשר,עשר,4,0
תוכן חמש טבילות השלים,תוכן,0,0
תוכן חמש טבילות השלים,השלים,3,0
עד לא תויכס תלבושת עדיו,עד,0,0
עד לא תויכס תלבושת עדיו,לא,1,0
עד לא תויכס תלבושת עדיו,תלבושת,3,0
עד לא תויכס תלבושת עדיו,עדיו,4,0
תמימים נגידים הורוהו נווה אוהל,תמימים,0,0
תמימים נגידים הורוהו נווה אוהל,נווה,3,0
עד לא,עד,0,0
עד לא,לא,1,0
טבילות חמש ועשרה קידושים הזהר כהן לרחצה ביום כיפור קודש,ביום,7,0
טבילות חמש ועשרה קידושים הזהר כהן לרחצה ביום כיפור קודש,כיפור,8,0
טבילות חמש ועשרה קידושים הזהר כהן לרחצה ביום כיפור קודש,קודש,9,0
אחת מהם בחול היא הראשונית טבל שם ויעט אלה הבגדים וקידש,בחול,2,0
אחת מהם בחול היא הראשונית טבל שם ויעט אלה הבגדים וקידש,היא,3,0
אחת מהם בחול היא הראשונית טבל שם ויעט אלה הבגדים וקידש,שם,6,0
בהאיר המזרח לתמיד יקרץ שה ואחר ימרק לו וקיבל דם וזרק,שה,4,0
בהאיר המזרח לתמיד יקרץ שה ואחר ימרק לו וקיבל דם וזרק,לו,7,0
בהאיר המזרח לתמיד יקרץ שה ואחר ימרק לו וקיבל דם וזרק,דם,9,0
בא לפנים לשרת בקטורת להעלות הנרות והקריב ראש ונתח,בא,0,0
בא לפנים לשרת בקטורת להעלות הנרות והקריב ראש ונתח,לשרת,2,0
בא לפנים לשרת בקטורת להעלות הנרות והקריב ראש ונתח,ראש,7,0
גם תופיני כליל ונסך יין לשית אחר כן יבוא לבית הפרווה בקודש,גם,0,0
גם תופיני כליל ונסך יין לשית אחר כן יבוא לבית הפרווה בקודש,תופיני,1,1
גם תופיני כליל ונסך יין לשית אחר כן יבוא לבית הפרווה בקודש,כליל,2,1
גם תופיני כליל ונסך יין לשית אחר כן יבוא לבית הפרווה בקודש,יין,4,0
גם תופיני כליל ונסך יין לשית אחר כן יבוא לבית הפרווה בקודש,כן,7,0
גם תופיני כליל ונסך יין לשית אחר כן יבוא לבית הפרווה בקודש,יבוא,8,0
גם תופיני כליל ונסך יין לשית אחר כן יבוא לבית הפרווה בקודש,לבית,9,0
גלמו אז פשט מבגדות פז טבול בטרדה ולבש מדו בד,גלמו,0,0
גלמו אז פשט מבגדות פז טבול בטרדה ולבש מדו בד,אז,1,0
גלמו אז פשט מבגדות פז טבול בטרדה ולבש מדו בד,פשט,2,0
גלמו אז פשט מבגדות פז טבול בטרדה ולבש מדו בד,פז,4,0
גלמו אז פשט מבגדות פז טבול בטרדה ולבש מדו בד,בד,9,0
דבור ויעש ויתקדש ידיו ורגליו גש אצל פרו בין האולם למזבח,דבור,0,0
דבור ויעש ויתקדש ידיו ורגליו גש אצל פרו בין האולם למזבח,ידיו,3,0
דבור ויעש ויתקדש ידיו ורגליו גש אצל פרו בין האולם למזבח,בין,8,0
דמעיו יזלו בסמכו ידיו בעדו ובעד אוהלו לכפר התוודה,יזלו,1,0
דמעיו יזלו בסמכו ידיו בעדו ובעד אוהלו לכפר התוודה,ידיו,3,0
הלך לשער שוב למזבח צפונה סגן ורעו תמכוהו מזה אחד ומזה אחד,לשער,1,0
הלך לשער שוב למזבח צפונה סגן ורעו תמכוהו מזה אחד ומזה אחד,אחד,9,0
הלך לשער שוב למזבח צפונה סגן ורעו תמכוהו מזה אחד ומזה אחד,אחד,11,0
הלא שם שעירים ושני פורי פז טרפם ולמזבח ולמדבר העלה אחד אחד,שם,1,0
הלא שם שעירים ושני פורי פז טרפם ולמזבח ולמדבר העלה אחד אחד,פז,5,0
הלא שם שעירים ושני פורי פז טרפם ולמזבח ולמדבר העלה אחד אחד,העלה,9,0
הלא שם שעירים ושני פורי פז טרפם ולמזבח ולמדבר העלה אחד אחד,אחד,10,0
הלא שם שעירים ושני פורי פז טרפם ולמזבח ולמדבר העלה אחד אחד,אחד,11,0
ויקרא בקול תודה ובדכו ליי חטאת ואף יפרוך תולע בקרן המשתלח,בקול,1,0
ויקרא בקול תודה ובדכו ליי חטאת ואף יפרוך תולע בקרן המשתלח,חטאת,5,0
ויקרא בקול תודה ובדכו ליי חטאת ואף יפרוך תולע בקרן המשתלח,בקרן,9,0
וידדם שנית עדי פרו בתחן ואז למטהו עמו מאלוה ישאל כופר,שנית,1,0
וידדם שנית עדי פרו בתחן ואז למטהו עמו מאלוה ישאל כופר,עדי,2,0
וידדם שנית עדי פרו בתחן ואז למטהו עמו מאלוה ישאל כופר,ואז,5,0
וידדם שנית עדי פרו בתחן ואז למטהו עמו מאלוה ישאל כופר,עמו,7,0
וידדם שנית עדי פרו בתחן ואז למטהו עמו מאלוה ישאל כופר,כופר,10,0
זבחו כשחיטת חוק וקיבל דם במזרק ואחר מנעריו ירוממו ביד סלה,חוק,2,0
זבחו כשחיטת חוק וקיבל דם במזרק ואחר מנעריו ירוממו ביד סלה,דם,4,0
זבחו כשחיטת חוק וקיבל דם במזרק ואחר מנעריו ירוממו ביד סלה,ביד,9,0
זבחו כשחיטת חוק וקיבל דם במזרק ואחר מנעריו ירוממו ביד סלה,סלה,10,0
זהב האדום היא מחתת הדר עמסה ועלה מזבח ויחת גחלי אש,זהב,0,0
זהב האדום היא מחתת הדר עמסה ועלה מזבח ויחת גחלי אש,היא,2,0
זהב האדום היא מחתת הדר עמסה ועלה מזבח ויחת גחלי אש,הדר,4,0
זהב האדום היא מחתת הדר עמסה ועלה מזבח ויחת גחלי אש,ועלה,6,0
זהב האדום היא מחתת הדר עמסה ועלה מזבח ויחת גחלי אש,גחלי,9,0
זהב האדום היא מחתת הדר עמסה ועלה מזבח ויחת גחלי אש,אש,10,0
חניכיו יריצו כף ומגיס קטורת ומלא חפניו בתוקף יוסיף עלי ספקו,כף,2,0
חניכיו יריצו כף ומגיס קטורת ומלא חפניו בתוקף יוסיף עלי ספקו,יוסיף,8,0
חניכיו יריצו כף ומגיס קטורת ומלא חפניו בתוקף יוסיף עלי ספקו,עלי,9,0
חפנו לכף ונשאה והמחתה בימין ויתנהל לאיטו עד יבוא זבולה,לכף,1,0
חפנו לכף ונשאה והמחתה בימין ויתנהל לאיטו עד יבוא זבולה,בימין,4,0
חפנו לכף ונשאה והמחתה בימין ויתנהל לאיטו עד יבוא זבולה,עד,7,0
חפנו לכף ונשאה והמחתה בימין ויתנהל לאיטו עד יבוא זבולה,יבוא,8,0
טרקסי הפרכות פרוכי צפון וימין ישמאיל דרך מן הנגב וממולו עד החצי,צפון,3,0
טרקסי הפרכות פרוכי צפון וימין ישמאיל דרך מן הנגב וממולו עד החצי,וימין,4,0
טרקסי הפרכות פרוכי צפון וימין ישמאיל דרך מן הנגב וממולו עד החצי,דרך,6,0
טרקסי הפרכות פרוכי צפון וימין ישמאיל דרך מן הנגב וממולו עד החצי,מן,7,0
טרקסי הפרכות פרוכי צפון וימין ישמאיל דרך מן הנגב וממולו עד החצי,עד,10,0
טורח פרוכת לחץ בגבו ונודע כוחו ובין בדי הארון ניצב בתווך,טורח,0,0
טורח פרוכת לחץ בגבו ונודע כוחו ובין בדי הארון ניצב בתווך,לחץ,2,0
טורח פרוכת לחץ בגבו ונודע כוחו ובין בדי הארון ניצב בתווך,ובין,6,0
טורח פרוכת לחץ בגבו ונודע כוחו ובין בדי הארון ניצב בתווך,בדי,7,0
טורח פרוכת לחץ בגבו ונודע כוחו ובין בדי הארון ניצב בתווך,ניצב,9,0
יתן שם מחתה וקטורת עליה יפיץ וכסה תמרות עשן יעתר ענן הקטורת,יתן,0,0
יתן שם מחתה וקטורת עליה יפיץ וכסה תמרות עשן יעתר ענן הקטורת,שם,1,0
יתן שם מחתה וקטורת עליה יפיץ וכסה תמרות עשן יעתר ענן הקטורת,עליה,4,0
יתן שם מחתה וקטורת עליה יפיץ וכסה תמרות עשן יעתר ענן הקטורת,וכסה,6,0
יתן שם מחתה וקטורת עליה יפיץ וכסה תמרות עשן יעתר ענן הקטורת,ענן,10,0
יעלים עיניו ויצא כדרך מבואו הלאה וישווע באוהל בעד עמו בקוצר,יעלים,0,1
יעלים עיניו ויצא כדרך מבואו הלאה וישווע באוהל בעד עמו בקוצר,עיניו,1,1
יעלים עיניו ויצא כדרך מבואו הלאה וישווע באוהל בעד עמו בקוצר,ויצא,2,1
יעלים עיניו ויצא כדרך מבואו הלאה וישווע באוהל בעד עמו בקוצר,באוהל,7,0
יעלים עיניו ויצא כדרך מבואו הלאה וישווע באוהל בעד עמו בקוצר,בעד,8,0
יעלים עיניו ויצא כדרך מבואו הלאה וישווע באוהל בעד עמו בקוצר,עמו,9,0
אל עורך דין,אל,0,0
אל עורך דין,עורך,1,0
אל עורך דין,דין,2,0
באמת ואין עוול,באמת,0,0
באמת ואין עוול,ואין,1,0
באמת ואין עוול,עוול,2,0
גל כל מעש,גל,0,0
גל כל מעש,כל,1,0
דורש כל חקר,דורש,0,0
דורש כל חקר,כל,1,0
הוא היודע ועד,הוא,0,0
הוא היודע ועד,היודע,1,0
הוא היודע ועד,ועד,2,0
ואין מכחיש אומר,ואין,0,0
ואין מכחיש אומר,אומר,2,0
זעמו לא לנצח,לא,1,0
זעמו לא לנצח,לנצח,2,0
חסדו עדי עד,עדי,1,0
חסדו עדי עד,עד,2,0
טובו לעד,טובו,0,0
ישעו בכל דור,בכל,1,0
ישעו בכל דור,דור,2,0
כי חנון אתה,כי,0,0
כי חנון אתה,אתה,2,0
לכן מאריך אף,מאריך,1,1
לכן מאריך אף,אף,2,1
מנוס ביום צרה,מנוס,0,1
מנוס ביום צרה,ביום,1,0
מנוס ביום צרה,צרה,2,0
נזכר ברית ברוגז,ברית,1,0
נזכר ברית ברוגז,ברוגז,2,0
סולח בלא זכות,סולח,0,0
סולח בלא זכות,בלא,1,0
סולח בלא זכות,זכות,2,0
עוון בית יעקוב,עוון,0,0
עוון בית יעקוב,בית,1,0
פעל הכול למענהו,הכול,1,0
קול דך יקשיב,קול,0,0
רש בל ימאס,בל,1,0
שוחד בל ייקח,בל,1,0
תת לעשיר כופר,כופר,2,0
אשר בעוז הבדיל בין קודש לחול,אשר,0,0
אשר בעוז הבדיל בין קודש לחול,בין,3,0
אשר בעוז הבדיל בין קודש לחול,קודש,4,0
בתתו בתוך בדל מים ממים,בתוך,1,0
בתתו בתוך בדל מים ממים,מים,3,0
גבול רחב הבדיל מגבול רחבת,גבול,0,0
גבול רחב הבדיל מגבול רחבת,רחב,1,0
גבול רחב הבדיל מגבול רחבת,רחבת,4,0
דברו להבדיל נהרה מעממה,דברו,0,0
והתווה והבדיל טהור מטמא,טהור,2,0
זה יום אות נחת בדלו מששה,זה,0,0
זה יום אות נחת בדלו מששה,יום,1,1
זה יום אות נחת בדלו מששה,אות,2,1
זה יום אות נחת בדלו מששה,נחת,3,1
חשקו לנחלה לעם בדולי מעממים,חשקו,0,0
חשקו לנחלה לעם בדולי מעממים,לנחלה,1,0
חשקו לנחלה לעם בדולי מעממים,לעם,2,0
טוב לנו החל ששת הימים הבאים,טוב,0,0
טוב לנו החל ששת הימים הבאים,לנו,1,0
יראי כל חטא דביקי כל צדק,כל,1,0
יראי כל חטא דביקי כל צדק,חטא,2,0
יראי כל חטא דביקי כל צדק,דביקי,3,1
יראי כל חטא דביקי כל צדק,כל,4,1
יראי כל חטא דביקי כל צדק,צדק,5,1
כורתי לנו ברית ועצת טוב יפרו וירבו בעצתם,לנו,1,0
כורתי לנו ברית ועצת טוב יפרו וירבו בעצתם,ברית,2,0
כורתי לנו ברית ועצת טוב יפרו וירבו בעצתם,טוב,4,0
לנו תשמיע שכך ולנו יאתיו משוש ושמחה גיל ורנן וחיים ושלום,לנו,0,0
לנו תשמיע שכך ולנו יאתיו משוש ושמחה גיל ורנן וחיים ושלום,משוש,5,0
לנו תשמיע שכך ולנו יאתיו משוש ושמחה גיל ורנן וחיים ושלום,ושמחה,6,0
לנו תשמיע שכך ולנו יאתיו משוש ושמחה גיל ורנן וחיים ושלום,גיל,7,0
לנו תשמיע שכך ולנו יאתיו משוש ושמחה גיל ורנן וחיים ושלום,ושלום,10,0
ממעל עליון חון בית עליון נצח תן עליון לעם תתה עליון,עליון,1,0
ממעל עליון חון בית עליון נצח תן עליון לעם תתה עליון,בית,3,0
ממעל עליון חון בית עליון נצח תן עליון לעם תתה עליון,עליון,4,0
ממעל עליון חון בית עליון נצח תן עליון לעם תתה עליון,נצח,5,0
ממעל עליון חון בית עליון נצח תן עליון לעם תתה עליון,תן,6,0
ממעל עליון חון בית עליון נצח תן עליון לעם תתה עליון,עליון,7,0
ממעל עליון חון בית עליון נצח תן עליון לעם תתה עליון,לעם,8,0
ממעל עליון חון בית עליון נצח תן עליון לעם תתה עליון,עליון,10,0
אתאנו עדיך לחלות פניך ביום זה עשור,עדיך,1,0
אתאנו עדיך לחלות פניך ביום זה עשור,לחלות,2,1
אתאנו עדיך לחלות פניך ביום זה עשור,פניך,3,1
אתאנו עדיך לחלות פניך ביום זה עשור,ביום,4,0
אתאנו עדיך לחלות פניך ביום זה עשור,זה,5,0
אתאנו עדיך לחלות פניך ביום זה עשור,עשור,6,0
בעבור תרחם לדופקי דלתך כמודה ועוזב,לדופקי,2,1
בעבור תרחם לדופקי דלתך כמודה ועוזב,דלתך,3,1
בעבור תרחם לדופקי דלתך כמודה ועוזב,ועוזב,5,0
גמול לחוסיך סליחת עוון ואל תזכור,עוון,3,0
גמול לחוסיך סליחת עוון ואל תזכור,ואל,4,0
גמול לחוסיך סליחת עוון ואל תזכור,תזכור,5,0
דלתותיך דפקנו ביום אשר הבטחתנו לטהר טומאותינו,דלתותיך,0,1
דלתותיך דפקנו ביום אשר הבטחתנו לטהר טומאותינו,דפקנו,1,1
דלתותיך דפקנו ביום אשר הבטחתנו לטהר טומאותינו,ביום,2,0
דלתותיך דפקנו ביום אשר הבטחתנו לטהר טומאותינו,אשר,3,0
הכזה יהיה יום עינוי נפש והוא פדיון נפשי,יהיה,1,0
הכזה יהיה יום עינוי נפש והוא פדיון נפשי,יום,2,0
הכזה יהיה יום עינוי נפש והוא פדיון נפשי,נפש,4,0
הכזה יהיה יום עינוי נפש והוא פדיון נפשי,והוא,5,0
הכזה יהיה יום עינוי נפש והוא פדיון נפשי,נפשי,7,0
ומאז לדורות הוחק יום זה עולם,יום,3,0
ומאז לדורות הוחק יום זה עולם,זה,4,0
ומאז לדורות הוחק יום זה עולם,עולם,5,0
זה צדק אבות זכור נא לבנים לבל יהו לכל,זה,0,0
זה צדק אבות זכור נא לבנים לבל יהו לכל,צדק,1,0
זה צדק אבות זכור נא לבנים לבל יהו לכל,אבות,2,0
זה צדק אבות זכור נא לבנים לבל יהו לכל,זכור,3,0
זה צדק אבות זכור נא לבנים לבל יהו לכל,נא,4,0
זה צדק אבות זכור נא לבנים לבל יהו לכל,לבנים,5,0
זה צדק אבות זכור נא לבנים לבל יהו לכל,לבל,6,0
זה צדק אבות זכור נא לבנים לבל יהו לכל,לכל,8,0
חון על דלים ורקים מבלי צדקות,על,1,0
חון על דלים ורקים מבלי צדקות,דלים,2,1
חון על דלים ורקים מבלי צדקות,ורקים,3,1
חון על דלים ורקים מבלי צדקות,צדקות,5,0
טרם נכשלו מהו עוונינו אמנם חטאינו,חטאינו,5,0
יצר רחמיך נסמוך בלי בנוער,יצר,0,0
יצר רחמיך נסמוך בלי בנוער,רחמיך,1,0
יצר רחמיך נסמוך בלי בנוער,בלי,3,0
כספר בעל אפר,בעל,1,0
למצוא עת רצון בשחות עיניים וברוח נשברה,למצוא,0,0
למצוא עת רצון בשחות עיניים וברוח נשברה,עת,1,0
למצוא עת רצון בשחות עיניים וברוח נשברה,רצון,2,0
למצוא עת רצון בשחות עיניים וברוח נשברה,עיניים,4,0
למצוא עת רצון בשחות עיניים וברוח נשברה,וברוח,5,0
למצוא עת רצון בשחות עיניים וברוח נשברה,נשברה,6,0
מענה,מענה,0,0
אל תעש עמנו כלה,אל,0,0
אל תעש עמנו כלה,כלה,3,0
תאחז ידך במשפט,תאחז,0,1
תאחז ידך במשפט,ידך,1,1
תאחז ידך במשפט,במשפט,2,1
שמנו מספרך אל תמח,שמנו,0,0
שמנו מספרך אל תמח,מספרך,1,1
שמנו מספרך אל תמח,אל,2,1
שמנו מספרך אל תמח,תמח,3,1
גשתך לחתום מוסר,לחתום,1,1
גשתך לחתום מוסר,מוסר,2,1
רחמיך יקדמו רוגזך,רחמיך,0,0
רחמיך יקדמו רוגזך,יקדמו,1,0
דלות מעשים בשורך,מעשים,1,0
קרב צדק מאליך,קרב,0,0
קרב צדק מאליך,צדק,1,0
הורנו מה נצעק לך,מה,1,0
הורנו מה נצעק לך,לך,3,0
