sentence,verb,verb_idx,label
אזרתה אש מרופפת וצרתה רוח מרחפת,רוח,4,0
אזרתה אש מרופפת וצרתה רוח מרחפת,מרחפת,5,1
אדירים מנופפת סופה וסערה אוספת,אדירים,0,1
אדירים מנופפת סופה וסערה אוספת,מנופפת,1,1
אדירים מנופפת סופה וסערה אוספת,סופה,2,1
אדירים מנופפת סופה וסערה אוספת,וסערה,3,1
אדירים מנופפת סופה וסערה אוספת,אוספת,4,1
אוספת טיסה טרם שש כנפים,אוספת,0,1
אוספת טיסה טרם שש כנפים,טיסה,1,1
אוספת טיסה טרם שש כנפים,שש,3,0
אוספת טיסה טרם שש כנפים,כנפים,4,0
אצלך נקיות כפיים קדומה אלפיים,אצלך,0,1
אצלך נקיות כפיים קדומה אלפיים,נקיות,1,1
אצלך נקיות כפיים קדומה אלפיים,כפיים,2,1
אלפיים ראתה אחרית וראשית,ראתה,1,0
אז בה צפיתה להשית בניני בראשית,אז,0,0
אז בה צפיתה להשית בניני בראשית,בה,1,0
אז בה צפיתה להשית בניני בראשית,בניני,4,0
בראשית ברוב טובך פעלתה כס רכובך,ברוב,1,0
בראשית ברוב טובך פעלתה כס רכובך,טובך,2,0
בראשית ברוב טובך פעלתה כס רכובך,פעלתה,3,1
בראשית ברוב טובך פעלתה כס רכובך,כס,4,0
במים ברוכבך נמלכתה בליבך,במים,0,0
במים ברוכבך נמלכתה בליבך,נמלכתה,2,1
במים ברוכבך נמלכתה בליבך,בליבך,3,0
בליבך נמלכתה בלבדך מלכתה,בליבך,0,1
בליבך נמלכתה בלבדך מלכתה,נמלכתה,1,0
בליבך נמלכתה בלבדך מלכתה,בלבדך,2,1
בשבילי מים הלכתה ותחילה בראתה,בשבילי,0,1
בשבילי מים הלכתה ותחילה בראתה,מים,1,0
בראתה ששה מקדם מעונה אלוהי קדם,מקדם,2,0
בראתה ששה מקדם מעונה אלוהי קדם,מעונה,3,0
בראתה ששה מקדם מעונה אלוהי קדם,אלוהי,4,0
בראתה ששה מקדם מעונה אלוהי קדם,קדם,5,0
בקדם קול כהצרח יהי אור זרח,קול,1,1
בקדם קול כהצרח יהי אור זרח,יהי,3,0
בקדם קול כהצרח יהי אור זרח,אור,4,0
בקדם קול כהצרח יהי אור זרח,זרח,5,0
בשלשת ימים פרח ואופל ברח,בשלשת,0,1
בשלשת ימים פרח ואופל ברח,ימים,1,0
בשלשת ימים פרח ואופל ברח,פרח,2,0
בשלשת ימים פרח ואופל ברח,ואופל,3,1
בשלשת ימים פרח ואופל ברח,ברח,4,0
ברח אופל ואור הצהיר וממעי תוהו הזהיר,ברח,0,1
ברח אופל ואור הצהיר וממעי תוהו הזהיר,אופל,1,0
ברח אופל ואור הצהיר וממעי תוהו הזהיר,ואור,2,0
ברח אופל ואור הצהיר וממעי תוהו הזהיר,תוהו,5,0
בשחק הנהיר גם אור בהיר,בשחק,0,0
בשחק הנהיר גם אור בהיר,גם,2,0
בשחק הנהיר גם אור בהיר,אור,3,0
בשחק הנהיר גם אור בהיר,בהיר,4,0
בהיר בהגבילו מחשך בהבדילו,בהיר,0,0
בהיר בהגבילו מחשך בהבדילו,מחשך,2,0
ברוך המגדילו להכיר כל אחד גבולו,ברוך,0,0
ברוך המגדילו להכיר כל אחד גבולו,כל,3,0
ברוך המגדילו להכיר כל אחד גבולו,אחד,4,0
ברוך המגדילו להכיר כל אחד גבולו,גבולו,5,0
גבולו פירשתה ואופל גרשתה,גבולו,0,1
גבולו פירשתה ואופל גרשתה,ואופל,2,0
גדשתה והקפתה וקלעי שחק הטפתה,וקלעי,2,1
גדשתה והקפתה וקלעי שחק הטפתה,שחק,3,0
גיא גבוהים זקפתה ועל מתחי רוח גלפתה,גיא,0,1
גיא גבוהים זקפתה ועל מתחי רוח גלפתה,ועל,3,1
גיא גבוהים זקפתה ועל מתחי רוח גלפתה,רוח,5,0
גיא גבוהים זקפתה ועל מתחי רוח גלפתה,גלפתה,6,0
גלפתה וכס חקקתה ואש מקומצך זרקתה,גלפתה,0,1
גיא מזרם דבקתה הוי ארץ גדתה,גיא,0,0
גיא מזרם דבקתה הוי ארץ גדתה,ארץ,4,0
גדתה למים ונגרעו מחצה למחצה הנערו,למים,1,0
גזו הבוכים ולמטה הוערו והזכרים למעלה גרו,הבוכים,1,0
גזו הבוכים ולמטה הוערו והזכרים למעלה גרו,והזכרים,4,1
גזו הבוכים ולמטה הוערו והזכרים למעלה גרו,למעלה,5,0
גזו הבוכים ולמטה הוערו והזכרים למעלה גרו,גרו,6,0
גרו תחתונים במקווה נתונים,גרו,0,1
גרו תחתונים במקווה נתונים,במקווה,2,0
גוזרו אדנים והטבעו גבנונים,גוזרו,0,1
גבנונים וגבעות עמקים ובקעות,עמקים,2,0
גשומים וטלולים מתחת זרועות ולהט העלקתה אל דעות,מתחת,2,1
גשומים וטלולים מתחת זרועות ולהט העלקתה אל דעות,אל,6,0
דעות דעתה חכמות ידעתה,חכמות,2,0
דשאים בארץ זרעתה ולהוליד ארץ דברתה,בארץ,1,0
דשאים בארץ זרעתה ולהוליד ארץ דברתה,ולהוליד,3,1
דשאים בארץ זרעתה ולהוליד ארץ דברתה,ארץ,4,0
דשאים בארץ זרעתה ולהוליד ארץ דברתה,דברתה,5,0
דברתה ליטע בעדן גן עץ חיים הממוגן,דברתה,0,0
דברתה ליטע בעדן גן עץ חיים הממוגן,גן,3,0
דברתה ליטע בעדן גן עץ חיים הממוגן,עץ,4,0
דברתה ליטע בעדן גן עץ חיים הממוגן,חיים,5,0
דליתה במזג אגן פירי ורוב דגן,דליתה,0,1
דליתה במזג אגן פירי ורוב דגן,אגן,2,0
דליתה במזג אגן פירי ורוב דגן,דגן,5,0
דגן ועצי מתק ופירותיהן וקירוי עליהן,דגן,0,0
דקת בושם ושושניהם בכוריהם עם דבליהם,דקת,0,1
דקת בושם ושושניהם בכוריהם עם דבליהם,בכוריהם,3,0
דקת בושם ושושניהם בכוריהם עם דבליהם,עם,4,0
דבליהם להכין לצורך מחיה וגם עירך,וגם,4,0
די ברכה טעונים באורך למישרי דרך,ברכה,1,0
די ברכה טעונים באורך למישרי דרך,טעונים,2,1
די ברכה טעונים באורך למישרי דרך,למישרי,4,1
די ברכה טעונים באורך למישרי דרך,דרך,5,0
דרך יושר הודעתה דרכי נתיב ידעתה,דרך,0,1
דרך יושר הודעתה דרכי נתיב ידעתה,יושר,1,0
דרך יושר הודעתה דרכי נתיב ידעתה,דרכי,3,0
דרך יושר הודעתה דרכי נתיב ידעתה,נתיב,4,0
דרכי מסילות בדוק החברתה ולהאיר דיברתה,דרכי,0,0
דרכי מסילות בדוק החברתה ולהאיר דיברתה,מסילות,1,0
דרכי מסילות בדוק החברתה ולהאיר דיברתה,בדוק,2,1
דיברתה יהי מאורות כוכבים ומזלות מאירות,יהי,1,0
דיברתה יהי מאורות כוכבים ומזלות מאירות,כוכבים,3,0
דיברתה יהי מאורות כוכבים ומזלות מאירות,מאירות,5,0
דלתיים ואשנבי דירות פתחתה קורא הדורות,דלתיים,0,1
דלתיים ואשנבי דירות פתחתה קורא הדורות,קורא,4,1
דלתיים ואשנבי דירות פתחתה קורא הדורות,הדורות,5,0
הדורות איך יגשישו ובחושך ימשישו,הדורות,0,1
הדורות איך יגשישו ובחושך ימשישו,איך,1,0
הוריתה שני גדולים וחוששו ולרוץ הורשו,הוריתה,0,0
הוריתה שני גדולים וחוששו ולרוץ הורשו,שני,1,0
הוריתה שני גדולים וחוששו ולרוץ הורשו,גדולים,2,0
הוריתה שני גדולים וחוששו ולרוץ הורשו,וחוששו,3,1
הוריתה שני גדולים וחוששו ולרוץ הורשו,הורשו,5,0
הורשו למשול לעומתם מי ייסתר מחמתם,הורשו,0,1
הורשו למשול לעומתם מי ייסתר מחמתם,למשול,1,0
הורשו למשול לעומתם מי ייסתר מחמתם,מי,3,1
הלא מאש חציבתם יום וליל הצבתם,יום,3,0
הלא מאש חציבתם יום וליל הצבתם,הצבתם,5,0
הצבתם שניהם במשמרותם ובחלונותיהם,הצבתם,0,1
הצבתם שניהם במשמרותם ובחלונותיהם,שניהם,1,0
הקטנתה חמת אחד מהם מזרח ומערב הליכותיהם,אחד,2,0
הליכותיהם בויעודים זריחה ושקיעה נועדים,נועדים,4,0
הלוהט אש לבשל מגדים והנכסה נולד לידע המועדים,אש,1,0
המועדים למדתה דר שמים יושבי בתים ושטי מים,דר,2,1
המועדים למדתה דר שמים יושבי בתים ושטי מים,שמים,3,0
המועדים למדתה דר שמים יושבי בתים ושטי מים,מים,7,0
העוף פני רקיע השמים יש רצו המים,פני,1,0
העוף פני רקיע השמים יש רצו המים,רקיע,2,0
העוף פני רקיע השמים יש רצו המים,השמים,3,0
העוף פני רקיע השמים יש רצו המים,רצו,5,0
העוף פני רקיע השמים יש רצו המים,המים,6,0
המים שרצו יחד שרץ ועוף ותנין כאחד,המים,0,0
המים שרצו יחד שרץ ועוף ותנין כאחד,יחד,2,0
התנין ועימך המשל ופחד,ופחד,3,0
ופחד בעיר ליוויתן לחברים,ופחד,0,0
ופחד בעיר ליוויתן לחברים,בעיר,1,0
ופחד בעיר ליוויתן לחברים,לחברים,3,1
ויכרו עליו חברים לסעודת וכרים,עליו,1,0
וכרים בסימני מפרסת ששה עשר טלפים,עשר,4,0
ים בדגה המושסת סנפיר וקשקשת,ים,0,0
ים בדגה המושסת סנפיר וקשקשת,סנפיר,3,0
וקשקשת וניתור תתה לאום אשר בחרתה,לאום,3,0
וקשקשת וניתור תתה לאום אשר בחרתה,אשר,4,0
והשאר כירק עשב אשר פסלתה ומאסתה,אשר,3,0
בהמות תרמוס וחיתו ארץ צצו מגוש,ארץ,3,0
בהמות תרמוס וחיתו ארץ צצו מגוש,צצו,4,0
מגוש ישב במשבר וחיבלה,ישב,1,0
לשכלה ועשו כלה,כלה,2,0
כי קראתה מי ים לה,כי,0,0
כי קראתה מי ים לה,מי,2,0
כי קראתה מי ים לה,ים,3,0
כי קראתה מי ים לה,לה,4,0
כי דור עשירי במבול כי רשעים,כי,0,0
כי דור עשירי במבול כי רשעים,דור,1,0
כי דור עשירי במבול כי רשעים,עשירי,2,0
כי דור עשירי במבול כי רשעים,במבול,3,0
כי דור עשירי במבול כי רשעים,כי,4,0
כי דור עשירי במבול כי רשעים,רשעים,5,0
עשות חבול והינם,עשות,0,0
כנפילים שמם,שמם,1,0
כן,כן,0,0
כנד כנסו והמדדו,כנד,0,0
תעלות ומאררט לעלות,לעלות,2,0
כמסם כמעט עולם למלאות,כמעט,1,0
כמסם כמעט עולם למלאות,עולם,2,0
כמסם כמעט עולם למלאות,למלאות,3,0
למלאות ארץ להתלבל יוחדל,למלאות,0,0
למלאות ארץ להתלבל יוחדל,ארץ,1,0
למרוד קהל שנער גדל,קהל,1,1
למרוד קהל שנער גדל,גדל,3,0
לשם רע קנו,רע,1,0
עד נוגה פרח,עד,0,0
עד נוגה פרח,נוגה,1,0
עד נוגה פרח,פרח,2,0
להאיר ממזרח האור,להאיר,0,0
להאיר ממזרח האור,ממזרח,1,0
להאיר ממזרח האור,האור,2,0
לאל לצביר ולצלמים,לאל,0,0
לך לשמוע נואם,לך,0,0
צץ לפריה ורביה,צץ,0,0
והעלהו לעולה,לעולה,1,0
מעשימו מעל,מעל,1,0
מעלה בהתנשאך תם חקקתה,מעלה,0,0
מעלה בהתנשאך תם חקקתה,תם,2,0
וישר אל מלאך,וישר,0,0
וישר אל מלאך,אל,1,0
וישר אל מלאך,מלאך,2,0
מלאך נדמה לתולשו,מלאך,0,0
לשרת בקדשו לנורא,לשרת,0,0
זך ונקי ימצא,זך,0,0
זך ונקי ימצא,ונקי,1,0
מרום גזירה אם נצא,מרום,0,0
מרום גזירה אם נצא,אם,2,0
למחילה מעון וממחלה,מעון,1,0
כהונת עולם נחלה,עולם,1,0
כהונת עולם נחלה,נחלה,2,0
נחלה נחל כשרים,נחלה,0,0
נחלה נחל כשרים,נחל,1,0
שמו נתנחל ולבניו נייחל,שמו,0,0
נא כבושם העריגם ובקדושה,נא,0,0
לשכן למלא ידם ליכון,לשכן,0,0
לשכן למלא ידם ליכון,למלא,1,1
לשכן למלא ידם ליכון,ידם,2,0
ניצב הגדול במכון בכל שבעה נכון,ניצב,0,0
ניצב הגדול במכון בכל שבעה נכון,הגדול,1,0
ניצב הגדול במכון בכל שבעה נכון,בכל,3,0
ניצב הגדול במכון בכל שבעה נכון,שבעה,4,0
ניצב הגדול במכון בכל שבעה נכון,נכון,5,0
נכון במעמד לחננך יועמד,נכון,0,0
נועד באוהל מועד ללמד ומחבריו נתלמד,נועד,0,0
נועד באוהל מועד ללמד ומחבריו נתלמד,באוהל,1,0
נועד באוהל מועד ללמד ומחבריו נתלמד,מועד,2,0
ובעשור יד נשא לעשות כאשור עשה,יד,1,0
ובעשור יד נשא לעשות כאשור עשה,נשא,2,0
ובעשור יד נשא לעשות כאשור עשה,עשה,5,0
שרים ליווהו ובלשכה עצרוהו,שרים,0,0
סבבוהו ביהודה טרם בגדי קודש העדה,בגדי,3,0
סבבוהו ביהודה טרם בגדי קודש העדה,קודש,4,0
סבבוהו ביהודה טרם בגדי קודש העדה,העדה,5,0
סר למימי נידה והמעיט סעודה,נידה,2,0
סעודה וכל שבעה בו הועד,וכל,1,0
סעודה וכל שבעה בו הועד,שבעה,2,0
סעודה וכל שבעה בו הועד,בו,3,0
סעד בארוחה כטוב מעט לצדיק בהבטחה,לצדיק,4,0
סוגב בהנחה ערב סליחה,ערב,2,0
סוגב בהנחה ערב סליחה,סליחה,3,0
סליחה לסלוח בכתונת ומכנסים ואבנט לסלוח,סליחה,0,0
סוד חושן ומעיל ואפוד לצלוח לחלות פני סולח,סוד,0,0
סוד חושן ומעיל ואפוד לצלוח לחלות פני סולח,לחלות,5,0
סוד חושן ומעיל ואפוד לצלוח לחלות פני סולח,פני,6,0
סוד חושן ומעיל ואפוד לצלוח לחלות פני סולח,סולח,7,0
סולח לעמוסה עוון לעומסה,סולח,0,1
סולח לעמוסה עוון לעומסה,לעמוסה,1,1
סולח לעמוסה עוון לעומסה,עוון,2,0
סר כסדר להכניסה ובעשור זאת עשה,זאת,4,0
סר כסדר להכניסה ובעשור זאת עשה,עשה,5,0
עשה זריקה והקטיר כתעודה דישן ראש ורגל כתודה,עשה,0,0
עשה זריקה והקטיר כתעודה דישן ראש ורגל כתודה,דישן,4,0
עשה זריקה והקטיר כתעודה דישן ראש ורגל כתודה,ראש,5,0
עתדו כוהן אחד להיוועדה פן ייקר ותבטל עבודה,אחד,2,0
עתדו כוהן אחד להיוועדה פן ייקר ותבטל עבודה,פן,4,0
עתדו כוהן אחד להיוועדה פן ייקר ותבטל עבודה,עבודה,7,0
עבודה מלאסור שעירו מלחסור,עבודה,0,0
עזרוהו זבחיו וזבחי עדה למסור כחוקי עשור,עשור,6,0
עשור לנצור כצביון עליית רקח משכוהו בחביון,עשור,0,0
עשור לנצור כצביון עליית רקח משכוהו בחביון,רקח,4,0
עם פן יהי לניציון השביעוהו בשם עליון,עם,0,0
עם פן יהי לניציון השביעוהו בשם עליון,פן,1,0
עם פן יהי לניציון השביעוהו בשם עליון,יהי,2,0
עם פן יהי לניציון השביעוהו בשם עליון,בשם,5,0
עם פן יהי לניציון השביעוהו בשם עליון,עליון,6,0
עליון בעד עם יורוהו כשר ועיניו כהו,עליון,0,0
עליון בעד עם יורוהו כשר ועיניו כהו,בעד,1,0
עליון בעד עם יורוהו כשר ועיניו כהו,עם,2,0
עליון בעד עם יורוהו כשר ועיניו כהו,ועיניו,5,1
עוד הם פרשו ונהו ובשיח מלכים עוררוהו,עוד,0,0
עוד הם פרשו ונהו ובשיח מלכים עוררוהו,מלכים,5,0
עוררוהו בצרדה בשאון קהילה שנייה אם גדלה,שנייה,4,0
עוררוהו בצרדה בשאון קהילה שנייה אם גדלה,אם,5,0
על תרמית מזבח בגילה פייס ראשון עלה,על,0,0
על תרמית מזבח בגילה פייס ראשון עלה,תרמית,1,0
על תרמית מזבח בגילה פייס ראשון עלה,בגילה,3,0
על תרמית מזבח בגילה פייס ראשון עלה,עלה,6,0
על הפייס שני במסות מי זורק ומי מדשן לחסות,על,0,0
על הפייס שני במסות מי זורק ומי מדשן לחסות,שני,2,0
על הפייס שני במסות מי זורק ומי מדשן לחסות,מי,4,0
על הפייס שני במסות מי זורק ומי מדשן לחסות,לחסות,8,0
על חדשים לקטרת שלישי עשות כי התקינו ארבע פייסות,על,0,0
על חדשים לקטרת שלישי עשות כי התקינו ארבע פייסות,עשות,4,0
על חדשים לקטרת שלישי עשות כי התקינו ארבע פייסות,כי,5,0
על חדשים לקטרת שלישי עשות כי התקינו ארבע פייסות,ארבע,7,0
פני דרך קדים העדם עם ברק נוגה פקדם,פני,0,0
פני דרך קדים העדם עם ברק נוגה פקדם,דרך,1,0
פני דרך קדים העדם עם ברק נוגה פקדם,עם,4,0
פני דרך קדים העדם עם ברק נוגה פקדם,ברק,5,0
פני דרך קדים העדם עם ברק נוגה פקדם,נוגה,6,0
פיקדם כי יעשו ובשם אל חסו,כי,1,0
פיקדם כי יעשו ובשם אל חסו,אל,4,0
פינו מקום ונכנסו ומסך פרסו,פינו,0,0
פרסו וטבל באמונה ועט שמונה,באמונה,2,0
פאר מכנסיים בעד ערווה יכסנה פסי כותנות עטוף פינה,פאר,0,0
פאר מכנסיים בעד ערווה יכסנה פסי כותנות עטוף פינה,בעד,2,0
פאר מכנסיים בעד ערווה יכסנה פסי כותנות עטוף פינה,עטוף,7,0
פאר מכנסיים בעד ערווה יכסנה פסי כותנות עטוף פינה,פינה,8,0
פינה אבנט עטף ברוממות אורך שלש ושתים אמות,פינה,0,0
פינה אבנט עטף ברוממות אורך שלש ושתים אמות,אורך,4,0
פינה אבנט עטף ברוממות אורך שלש ושתים אמות,שלש,5,0
פאר צונף שש נעימות עם נזר בלי פגומות,פאר,0,0
פאר צונף שש נעימות עם נזר בלי פגומות,שש,2,0
פאר צונף שש נעימות עם נזר בלי פגומות,עם,4,0
פאר צונף שש נעימות עם נזר בלי פגומות,נזר,5,0
פאר צונף שש נעימות עם נזר בלי פגומות,בלי,6,0
פג ומות אליהו והמעיל כי יותר יאריגוהו,ומות,1,0
פג ומות אליהו והמעיל כי יותר יאריגוהו,כי,4,0
פיהו כתחרא השווהו לבל ייקרע פעלוהו,פיהו,0,0
פיהו כתחרא השווהו לבל ייקרע פעלוהו,לבל,3,0
פעלוהו בחוזקה ואפוד בד לחזקה,בד,3,0
פקק זרת על זרת כחוקה וחושן לה ממציא צדקה,על,2,0
פקק זרת על זרת כחוקה וחושן לה ממציא צדקה,לה,6,0
פקק זרת על זרת כחוקה וחושן לה ממציא צדקה,צדקה,8,0
צדקה הרווה ושם המפורש החווה,צדקה,0,0
צדקה הרווה ושם המפורש החווה,ושם,2,0
ציץ על מצח הנווה ובאורים ותומים לשאול בהם ציווה,ציץ,0,0
ציץ על מצח הנווה ובאורים ותומים לשאול בהם ציווה,על,1,0
ציץ על מצח הנווה ובאורים ותומים לשאול בהם ציווה,מצח,2,0
ציץ על מצח הנווה ובאורים ותומים לשאול בהם ציווה,בהם,7,0
ציווה לקדש יד ורגל במצב ותמיד שחד קרץ וניצב,יד,2,0
ציווה לקדש יד ורגל במצב ותמיד שחד קרץ וניצב,קרץ,7,0
צעד לזרוק ולהקטיר ולהטיב ולהקריב בלי מעצב בחביתים ונסך שמור צו,צעד,0,0
צעד לזרוק ולהקטיר ולהטיב ולהקריב בלי מעצב בחביתים ונסך שמור צו,בלי,5,0
צו ולפרווה הביאוהו ופרסו מסך וקידשוהו,מסך,4,0
צנע לכת וטבל והעלוהו ובכלי בד צנפוהו,לכת,1,0
צנע לכת וטבל והעלוהו ובכלי בד צנפוהו,בד,5,0
צנפוהו ונגש בחינונו אצל פר ממונו,פר,4,0
צעד ראשו לדרום כיוונו ופניו למערב ציינו,צעד,0,0
צעד ראשו לדרום כיוונו ופניו למערב ציינו,ראשו,1,0
ציינו במקום ויעד ובין האולם למזבח המועד,במקום,1,0
ציינו במקום ויעד ובין האולם למזבח המועד,ובין,3,0
צלח ולא מעד ופני פרו צעד,צלח,0,0
צלח ולא מעד ופני פרו צעד,ולא,1,0
צלח ולא מעד ופני פרו צעד,צעד,5,0
צעד אהבה לעוררה וסמך ידיו על קרניו בגבורה,צעד,0,1
צעד אהבה לעוררה וסמך ידיו על קרניו בגבורה,אהבה,1,0
צעד אהבה לעוררה וסמך ידיו על קרניו בגבורה,ידיו,4,0
צעד אהבה לעוררה וסמך ידיו על קרניו בגבורה,על,5,0
צעד אהבה לעוררה וסמך ידיו על קרניו בגבורה,קרניו,6,0
צעד אהבה לעוררה וסמך ידיו על קרניו בגבורה,בגבורה,7,0
צרח וידויי צור לקרא ובעדו ובעד מטהו קרא,צרח,0,0
צרח וידויי צור לקרא ובעדו ובעד מטהו קרא,צור,2,1
צרח וידויי צור לקרא ובעדו ובעד מטהו קרא,מטהו,6,1
צרח וידויי צור לקרא ובעדו ובעד מטהו קרא,קרא,7,0
קרא לו סגן ורב וראש בית אב הנערב,קרא,0,0
קרא לו סגן ורב וראש בית אב הנערב,לו,1,0
קרא לו סגן ורב וראש בית אב הנערב,ורב,3,0
קרא לו סגן ורב וראש בית אב הנערב,וראש,4,0
קרא לו סגן ורב וראש בית אב הנערב,בית,5,0
קרא לו סגן ורב וראש בית אב הנערב,אב,6,0
קל למזרח העזרה לקרב ולשער איתון קרב,קל,0,0
קל למזרח העזרה לקרב ולשער איתון קרב,קרב,6,0
קרב ומצא שם שמורים גורלות זהב בקלפי צבורים,קרב,0,0
קרב ומצא שם שמורים גורלות זהב בקלפי צבורים,שם,2,0
קרב ומצא שם שמורים גורלות זהב בקלפי צבורים,שמורים,3,0
קרב ומצא שם שמורים גורלות זהב בקלפי צבורים,זהב,5,0
קהולים שם שני שעירים לשם ולעזאזל קשורים,שם,1,0
קהולים שם שני שעירים לשם ולעזאזל קשורים,שני,2,0
קשורים במקרה שלשם בימין אם הקרא,בימין,3,0
קשורים במקרה שלשם בימין אם הקרא,אם,4,0
קול הסגן יורא הגבה ימינך קרא,קול,0,0
קול הסגן יורא הגבה ימינך קרא,ימינך,4,0
קול הסגן יורא הגבה ימינך קרא,קרא,5,0
קרא ראש בית אב לו אם גרם דור עלה בשמאלו,קרא,0,0
קרא ראש בית אב לו אם גרם דור עלה בשמאלו,ראש,1,0
קרא ראש בית אב לו אם גרם דור עלה בשמאלו,בית,2,0
קרא ראש בית אב לו אם גרם דור עלה בשמאלו,אב,3,0
קרא ראש בית אב לו אם גרם דור עלה בשמאלו,לו,4,0
קרא ראש בית אב לו אם גרם דור עלה בשמאלו,אם,5,0
קרא ראש בית אב לו אם גרם דור עלה בשמאלו,דור,7,0
קרא ראש בית אב לו אם גרם דור עלה בשמאלו,עלה,8,0
קורא הגבה שמאלך יאמר לו בנעימת קולו,קורא,0,0
קורא הגבה שמאלך יאמר לו בנעימת קולו,לו,4,0
קורא הגבה שמאלך יאמר לו בנעימת קולו,קולו,6,0
קולו בהצריחו הוכשר לאל נערץ באמת וישר,קולו,0,0
קולו בהצריחו הוכשר לאל נערץ באמת וישר,לאל,3,0
קולו בהצריחו הוכשר לאל נערץ באמת וישר,נערץ,4,0
קולו בהצריחו הוכשר לאל נערץ באמת וישר,באמת,5,0
קולו בהצריחו הוכשר לאל נערץ באמת וישר,וישר,6,0
קל ושלעזאזל בשולחו מיושר כי זהורית בראשו קשר,קל,0,0
קל ושלעזאזל בשולחו מיושר כי זהורית בראשו קשר,כי,4,0
קל ושלעזאזל בשולחו מיושר כי זהורית בראשו קשר,קשר,7,0
קשר לבל יוכחש ואל פרו שניה הוחש,קשר,0,0
קשר לבל יוכחש ואל פרו שניה הוחש,לבל,1,0
קשר לבל יוכחש ואל פרו שניה הוחש,ואל,3,0
קשר לבל יוכחש ואל פרו שניה הוחש,שניה,5,0
קם להתוודות בטוב לחש בעדו ובעד מטהו רחש,קם,0,0
קם להתוודות בטוב לחש בעדו ובעד מטהו רחש,בטוב,2,0
קם להתוודות בטוב לחש בעדו ובעד מטהו רחש,לחש,3,0
קם להתוודות בטוב לחש בעדו ובעד מטהו רחש,מטהו,6,1
קם להתוודות בטוב לחש בעדו ובעד מטהו רחש,רחש,7,0
רחש ולשחטו ציוה וקיבל דם והתווה,רחש,0,0
רחש ולשחטו ציוה וקיבל דם והתווה,דם,4,0
רץ ולמורסו השווה ולרובד היכל ריווה,רץ,0,0
רץ ולמורסו השווה ולרובד היכל ריווה,היכל,4,0
ריווה מזבח ואתא וקח מלא המחתה,מלא,4,0
רבתה כשת בעזרה וניגש וחבריו רגש,רגש,5,0
רגש מחתה בימין וריגש וממעמדו רגש,רגש,0,0
רגש מחתה בימין וריגש וממעמדו רגש,בימין,2,0
רגש מחתה בימין וריגש וממעמדו רגש,רגש,5,0
רגש וכף הסגיל בשמחות וגיל,רגש,0,0
ריצוי דקה חפן והרגיל מהיר וגם רגיל,ריצוי,0,0
ריצוי דקה חפן והרגיל מהיר וגם רגיל,דקה,1,0
ריצוי דקה חפן והרגיל מהיר וגם רגיל,והרגיל,3,0
ריצוי דקה חפן והרגיל מהיר וגם רגיל,מהיר,4,0
ריצוי דקה חפן והרגיל מהיר וגם רגיל,וגם,5,0
רגיל ומשובח כף בשמאל קח ושיבח,כף,2,0
רגיל ומשובח כף בשמאל קח ושיבח,בשמאל,3,0
רגיל ומשובח כף בשמאל קח ושיבח,קח,4,0
ריגל מחתה בימין והרווח ונכנס ומצא רווח,בימין,2,0
רווח בין הפרוכת ישב וצד ארון שת מחתה והקשב,בין,1,0
רווח בין הפרוכת ישב וצד ארון שת מחתה והקשב,ישב,3,0
רווח בין הפרוכת ישב וצד ארון שת מחתה והקשב,ארון,5,0
רווח בין הפרוכת ישב וצד ארון שת מחתה והקשב,שת,6,0
רוח דרום לבוא חשב ודרך נגב שב,רוח,0,0
רוח דרום לבוא חשב ודרך נגב שב,לבוא,2,0
רוח דרום לבוא חשב ודרך נגב שב,ודרך,4,0
שב והצעיד נכחו קטורת בהריחו,נכחו,2,0
שיווע בהיכל והמעיט שיחו ויצא קראות שלוחו,ויצא,4,0
שלוחו הממרס תבע והגיש לו דם פר הנתבע,לו,4,0
שלוחו הממרס תבע והגיש לו דם פר הנתבע,דם,5,0
שלוחו הממרס תבע והגיש לו דם פר הנתבע,פר,6,0
שיער נוכח פרוכת באצבע למעלה אחת ולמטה שבע,באצבע,3,0
שיער נוכח פרוכת באצבע למעלה אחת ולמטה שבע,למעלה,4,0
שיער נוכח פרוכת באצבע למעלה אחת ולמטה שבע,שבע,7,0
שבע כמצליף הזה וקד ועל כן הזהב פקד,שבע,0,0
שבע כמצליף הזה וקד ועל כן הזהב פקד,ועל,4,0
שבע כמצליף הזה וקד ועל כן הזהב פקד,כן,5,0
שחט שעיר עם במפקד כד פר עשות שקד,שעיר,1,0
שחט שעיר עם במפקד כד פר עשות שקד,עם,2,0
שחט שעיר עם במפקד כד פר עשות שקד,פר,5,0
שחט שעיר עם במפקד כד פר עשות שקד,עשות,6,0
שקד ועל כן שיני נתנו בהיכל בהתכוונו,ועל,1,0
שקד ועל כן שיני נתנו בהיכל בהתכוונו,כן,2,0
שקד ועל כן שיני נתנו בהיכל בהתכוונו,שיני,3,0
שקד ועל כן שיני נתנו בהיכל בהתכוונו,נתנו,4,0
שיווה חוצה כפנימה בכוונו ונגד ארון היה שינונו,חוצה,1,0
שיווה חוצה כפנימה בכוונו ונגד ארון היה שינונו,ארון,5,0
שיווה חוצה כפנימה בכוונו ונגד ארון היה שינונו,היה,6,0
שינונו דם פר ושעיר אותם יישר ובתערובות אותם אישר,דם,1,0
שינונו דם פר ושעיר אותם יישר ובתערובות אותם אישר,פר,2,0
